Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,producto0,producto1,producto2,producto3,producto4,producto5,producto6,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,Productividad_especifica_global
932,81.88403377533176,0.8939749193353109,0.6930176651762852,76.71598633673051,165.957852287786,0.9,6,1.0568860639929918,0.9816328613080045,76.71598633673051,4.4759257698953135e-11,0.0,0.0,0.0,0.0,0.0,0.0,40.64807341231954,0.0,0.0,0.0,0.0,0.0,0.0,160.81234989781044,160.81234989781044,160.81234989781044,160.81234989781044,160.81234989781044,160.81234989781044,0.0,3.9562108704781007,0.0,0.0,0.0,0.0,0.0,23.737265222868608
933,83.85739378748187,0.7674980303910122,0.16023021451199201,69.74192210759166,214.2345803446135,0.9,6,1.0096716609045555,0.9189810804409598,69.74192210759166,1.4442175182040664e-11,8.721682220991524e-17,0.0,0.0,0.0,0.0,0.0,182.27317518609635,75.0,0.0,0.0,0.0,0.0,0.0,211.838883571303,423.677767142606,423.677767142606,423.677767142606,423.677767142606,423.677767142606,0.0,1.1622054828145765,1.6468011748062825,0.0,0.0,0.0,0.0,9.057406461434553
934,101.44132253665833,0.7308583078093407,1.4453064904160418,55.96794560875469,172.938222797122,0.9,6,1.0709200017744516,1.029798697734524,55.96794560875469,6.550228046321451e-14,0.0,0.0,0.0,0.0,0.0,0.0,23.78835962589116,0.0,0.0,0.0,0.0,0.0,0.0,161.85949938077874,161.85949938077874,161.85949938077874,161.85949938077874,161.85949938077874,161.85949938077874,0.0,6.804147151223133,0.0,0.0,0.0,0.0,0.0,40.8248829073388
935,95.89342038391439,0.8778437884346415,1.243790253327224,55.50179522333428,169.08050665385278,0.9,6,0.9586369747759034,0.9740979998586469,55.50179522333428,1.5990555502273874e-15,0.0,0.0,0.0,0.0,0.0,0.0,30.620740503288953,0.0,0.0,0.0,0.0,0.0,0.0,149.757152641903,149.757152641903,149.757152641903,149.757152641903,149.757152641903,149.757152641903,0.0,4.890709701348263,0.0,0.0,0.0,0.0,0.0,29.344258208089578
936,85.03869022150371,0.720719373002091,0.5959061071224785,60.71130727785565,166.54791818799697,0.9,6,1.0394977123091127,0.9508473093282676,60.71130727785565,1.062385904109729e-10,0.0,0.0,0.0,0.0,0.0,0.0,45.429075716384844,0.0,0.0,0.0,0.0,0.0,0.0,163.86812101484185,163.86812101484185,163.86812101484185,163.86812101484185,163.86812101484185,163.86812101484185,0.0,3.607119855087427,0.0,0.0,0.0,0.0,0.0,21.642719130524558
937,97.6025439721528,1.2125749317693306,0.6203386224366404,44.90630182532494,122.70207166530722,0.9,6,1.0958868917451807,0.9096388389760882,44.90630182532494,1.1071982637384793e-10,0.0,0.0,0.0,0.0,0.0,0.0,43.08710656219463,0.0,0.0,0.0,0.0,0.0,0.0,133.0427281132951,133.0427281132951,133.0427281132951,133.0427281132951,133.0427281132951,133.0427281132951,0.0,3.087761948490389,0.0,0.0,0.0,0.0,0.0,18.526571690942333
938,76.12101235341132,0.8680628431087436,0.12223351845092889,52.66853464379044,220.41339007122244,0.9,6,0.9582843928616709,1.065563539761524,52.66853464379044,0.05459394595513882,0.0,0.0,0.0,0.0,0.0,0.0,56.21903534364932,7884.398762071062,0.0,0.0,0.0,0.0,0.0,178.4002862534409,356.8005725068818,356.8005725068818,356.8005725068818,356.8005725068818,356.8005725068818,0.0,3.173307495636237,0.04493360360739792,0.0,0.0,0.0,0.0,0.24713481984068852
939,117.77619109675129,1.0358508638641317,0.08929136496451864,51.5054196044775,204.4652177235204,0.9,6,1.0186350336485686,0.9444733077784914,51.5054196044775,12.266007245052174,1.5684192194911391e-13,5.912762878225381e-16,0.0,0.0,0.0,0.0,16.0693616888538,358.2694673100365,62.5,0.0,0.0,0.0,0.0,198.46817162369877,396.93634324739753,595.4045148710964,595.4045148710964,595.4045148710964,595.4045148710964,0.0,12.350719055714725,1.0603664714903893,1.3629844128911188,0.0,0.0,0.0,6.814922064455595
940,87.62400637132055,0.7159892847576842,0.396114171864276,76.13329679699329,226.46105585053485,0.9,6,0.9385123447943473,0.9257824722170738,76.13329679699329,2.7668817728023962e-12,1.4676972682490084e-12,4.4416350062803577e-13,8.555510806272179e-15,0.0,0.0,0.0,78.12339989549325,1.6006149967992935,3.0174563622385637,9.970905879605247,0.0,0.0,0.0,206.6174858762599,413.2349717525198,619.8524576287797,826.4699435050396,826.4699435050396,826.4699435050396,0.0,2.6447579873975653,5.183318631290733,7.491436255973454,8.914343144381922,0.0,0.0,40.114544149718654
941,104.9219619007294,1.0956877179083324,1.9965630990075285,54.41451783534941,195.23185262664092,0.9,6,0.9828788471725148,1.0541753291705407,54.41451783534941,3.6585030750451795e-14,0.0,0.0,0.0,0.0,0.0,0.0,17.49795347898183,0.0,0.0,0.0,0.0,0.0,0.0,163.82505607754135,163.82505607754135,163.82505607754135,163.82505607754135,163.82505607754135,163.82505607754135,0.0,9.362526667722857,0.0,0.0,0.0,0.0,0.0,56.17516000633715
942,96.03885666484825,1.0151242581318989,0.7419252016246204,58.05780159833521,202.48138994264838,0.9,6,0.9050939988170499,0.9784534999971802,58.05780159833521,1.2115504137480882e-11,0.0,0.0,0.0,0.0,0.0,0.0,39.35433677073366,0.0,0.0,0.0,0.0,0.0,0.0,168.57032226751576,168.57032226751576,168.57032226751576,168.57032226751576,168.57032226751576,168.57032226751576,0.0,4.283398885605796,0.0,0.0,0.0,0.0,0.0,25.700393313634777
943,102.47586985813633,0.8441360972814544,0.7065250728335899,53.80786181996177,203.00374141364045,0.9,6,0.9410962035829575,0.9070999927593065,53.80786181996177,7.630012439061743e-14,0.0,0.0,0.0,0.0,0.0,0.0,48.3910942837344,0.0,0.0,0.0,0.0,0.0,0.0,189.550707412899,189.550707412899,189.550707412899,189.550707412899,189.550707412899,189.550707412899,0.0,3.917057678040819,0.0,0.0,0.0,0.0,0.0,23.50234606824491
944,90.20327556805584,0.9660430637248488,2.4560637599161397,72.0674094975134,171.67108262998906,0.9,6,1.087287129922272,1.028762833624613,72.0674094975134,8.787051272267617e-14,0.0,0.0,0.0,0.0,0.0,0.0,13.981931004760833,0.0,0.0,0.0,0.0,0.0,0.0,163.293401900216,163.293401900216,163.293401900216,163.293401900216,163.293401900216,163.293401900216,0.0,11.678887690449535,0.0,0.0,0.0,0.0,0.0,70.0733261426972
945,100.97240863508767,0.837843304330611,0.9286151329836194,72.15040538189109,171.7325336203437,0.9,6,0.9212732257885595,0.9663771161411839,72.15040538189109,1.0244107372520255e-13,0.0,0.0,0.0,0.0,0.0,0.0,36.816373480892594,0.0,0.0,0.0,0.0,0.0,0.0,147.34550758787614,147.34550758787614,147.34550758787614,147.34550758787614,147.34550758787614,147.34550758787614,0.0,4.0021733173786735,0.0,0.0,0.0,0.0,0.0,24.01303990427204
946,85.33770996375421,0.7450464499643825,2.4245217415094804,58.29653867047577,176.31510211009262,0.9,6,0.9895288180536383,0.9281341124917133,58.29653867047577,4.9782345600857824e-14,0.0,0.0,0.0,0.0,0.0,0.0,14.310722855686738,0.0,0.0,0.0,0.0,0.0,0.0,169.1802779609696,169.1802779609696,169.1802779609696,169.1802779609696,169.1802779609696,169.1802779609696,0.0,11.821923998321399,0.0,0.0,0.0,0.0,0.0,70.93154398992839
947,107.58786222080475,1.2687243180931134,0.6152312176620007,54.573917712705,170.7899425321334,0.9,6,0.9643833692345114,1.0119167359159777,54.573917712705,7.815693817995261e-10,0.0,0.0,0.0,0.0,0.0,0.0,40.585185770724884,0.0,0.0,0.0,0.0,0.0,0.0,146.49059248464206,146.49059248464206,146.49059248464206,146.49059248464206,146.49059248464206,146.49059248464206,0.0,3.6094597006947646,0.0,0.0,0.0,0.0,0.0,21.65675820416859
948,91.47772990035308,0.8559284907306159,1.0964581898394925,74.3258190791836,202.40072205122723,0.9,6,0.9872238334189611,0.9618952964986217,74.3258190791836,2.7256568611965002e-14,0.0,0.0,0.0,0.0,0.0,0.0,32.41522619948982,0.0,0.0,0.0,0.0,0.0,0.0,186.9572870288155,186.9572870288155,186.9572870288155,186.9572870288155,186.9572870288155,186.9572870288155,0.0,5.76757619639125,0.0,0.0,0.0,0.0,0.0,34.6054571783475
949,100.94602628749641,1.2259834692931495,0.16666164201280012,78.71686111622498,170.89282114444822,0.9,6,1.0953053803045218,0.9195804130889804,78.71686111622498,26.210890782231086,3.39489127068416e-12,1.2656350957881366e-17,0.0,0.0,0.0,0.0,6.598293173693523,178.05491429496038,75.0,0.0,0.0,0.0,0.0,183.19424969433157,366.38849938866315,549.5827490829947,549.5827490829947,549.5827490829947,549.5827490829947,0.0,27.763884518605746,1.9841978615554783,2.11660296609023,0.0,0.0,0.0,10.583014830451148
950,102.92115279900408,0.9895775287129736,1.2852684007981277,56.35593506716817,227.02557806623412,0.9,6,1.0609827450505571,1.0453652758636789,56.35593506716817,1.5384478298320087e-15,0.0,0.0,0.0,0.0,0.0,0.0,29.674494390263728,0.0,0.0,0.0,0.0,0.0,0.0,207.37554988418424,207.37554988418424,207.37554988418424,207.37554988418424,207.37554988418424,207.37554988418424,0.0,6.988343159512253,0.0,0.0,0.0,0.0,0.0,41.93005895707351
951,94.46323824827601,0.7291191760454674,0.47687724385549474,63.582349044935725,215.25411341653893,0.9,6,1.056978222142364,0.992599718480927,63.582349044935725,3.046850003572884e-12,0.0,0.0,0.0,0.0,0.0,0.0,64.31266985575537,0.0,0.0,0.0,0.0,0.0,0.0,206.2936501840186,206.2936501840186,206.2936501840186,206.2936501840186,206.2936501840186,206.2936501840186,0.0,3.2076673328398178,0.0,0.0,0.0,0.0,0.0,19.24600399703891
952,87.09780051564866,0.898872424277855,2.0311336187567117,85.50231266535725,212.70194049657033,0.9,6,1.0935698096450046,1.0491846225680659,85.50231266535725,1.5331747755038027e-14,0.0,0.0,0.0,0.0,0.0,0.0,17.85081679963772,0.0,0.0,0.0,0.0,0.0,0.0,199.53016277493197,199.53016277493197,199.53016277493197,199.53016277493197,199.53016277493197,199.53016277493197,0.0,11.17764890058036,0.0,0.0,0.0,0.0,0.0,67.06589340348216
953,94.40741565215995,1.0488272545181319,1.2746569648145356,75.07638628006382,219.27660412194828,0.9,6,1.0786902293072003,0.9573269462199921,75.07638628006382,3.701056176570475e-14,0.0,0.0,0.0,0.0,0.0,0.0,27.65142318425215,0.0,0.0,0.0,0.0,0.0,0.0,222.36747663309646,222.36747663309646,222.36747663309646,222.36747663309646,222.36747663309646,222.36747663309646,0.0,8.041809463164908,0.0,0.0,0.0,0.0,0.0,48.25085677898945
954,87.04949645988627,1.2593086002477203,1.6820918183893043,41.14160056203565,150.60130125868025,0.9,6,0.9469141874391008,1.0431410486873376,41.14160056203565,1.0804562513400338e-15,0.0,0.0,0.0,0.0,0.0,0.0,22.696985003658263,0.0,0.0,0.0,0.0,0.0,0.0,123.03787497316704,123.03787497316704,123.03787497316704,123.03787497316704,123.03787497316704,123.03787497316704,0.0,5.420890702149911,0.0,0.0,0.0,0.0,0.0,32.52534421289946
955,96.62503939312306,0.9054520190474418,2.2327126599909155,22.463972701652366,180.71771655556543,0.9,6,0.9917401552873126,0.9515589756651701,22.463972701652366,9.802474282695754e-18,0.0,0.0,0.0,0.0,0.0,0.0,18.934729225330685,0.0,0.0,0.0,0.0,0.0,0.0,169.5139437250654,169.5139437250654,169.5139437250654,169.5139437250654,169.5139437250654,169.5139437250654,0.0,8.952541211853793,0.0,0.0,0.0,0.0,0.0,53.71524727112275
956,89.93142842704718,1.102789796988834,0.6162202305163558,45.651030890835486,179.09294016296727,0.9,6,1.0338308636142948,1.0435310371112532,45.651030890835486,2.9286420599898843e-13,0.0,0.0,0.0,0.0,0.0,0.0,53.03313965524102,0.0,0.0,0.0,0.0,0.0,0.0,159.68535881558816,159.68535881558816,159.68535881558816,159.68535881558816,159.68535881558816,159.68535881558816,0.0,3.01104856046001,0.0,0.0,0.0,0.0,0.0,18.06629136276006
957,105.59023937770293,1.2848604578855372,0.24660797329348713,72.13233530843742,175.6134223309893,0.9,6,0.9447364986780789,0.9540072649849679,72.13233530843742,7.811863759501099e-11,7.248005444427797e-19,0.0,0.0,0.0,0.0,0.0,111.72102225404126,75.0,0.0,0.0,0.0,0.0,0.0,156.5161757576563,313.0323515153126,313.0323515153126,313.0323515153126,313.0323515153126,313.0323515153126,0.0,1.4009554567246603,1.6764708533430148,0.0,0.0,0.0,0.0,9.220589693386584
958,100.36037617183506,1.0401061779057303,2.3374952330695993,69.7436431437376,175.73592377702326,0.9,6,0.9761360629314465,1.0638787155226903,69.7436431437376,7.301338344002806e-14,0.0,0.0,0.0,0.0,0.0,0.0,14.756376580626856,0.0,0.0,0.0,0.0,0.0,0.0,145.11800379457736,145.11800379457736,145.11800379457736,145.11800379457736,145.11800379457736,145.11800379457736,0.0,9.834257278653206,0.0,0.0,0.0,0.0,0.0,59.005543671919234
959,101.38347774818325,1.2379937041447775,1.1855395456529725,69.41059982552747,223.35047901681324,0.9,6,1.065100510490146,0.9271695190814314,69.41059982552747,1.4951737971810223e-12,0.0,0.0,0.0,0.0,0.0,0.0,26.54387900430881,0.0,0.0,0.0,0.0,0.0,0.0,230.9196256896358,230.9196256896358,230.9196256896358,230.9196256896358,230.9196256896358,230.9196256896358,0.0,8.699543335476745,0.0,0.0,0.0,0.0,0.0,52.19726001286047
960,82.12572639521895,1.1823417596305152,1.1510593248262326,50.131805692148156,227.53695838867318,0.9,6,1.0780380603212165,1.0603815511675272,50.131805692148156,2.5838150156362898e-12,0.0,0.0,0.0,0.0,0.0,0.0,26.581088491145238,0.0,0.0,0.0,0.0,0.0,0.0,208.19312718367462,208.19312718367462,208.19312718367462,208.19312718367462,208.19312718367462,208.19312718367462,0.0,7.832377791941382,0.0,0.0,0.0,0.0,0.0,46.994266751648304
961,84.52392202983836,0.7481406163765697,1.2422907363148743,57.759441512533684,177.14032350355748,0.9,6,1.0541066168412756,0.9475292858032698,57.759441512533684,1.5309605545191972e-15,0.0,0.0,0.0,0.0,0.0,0.0,30.72482692879594,0.0,0.0,0.0,0.0,0.0,0.0,177.3584319988453,177.3584319988453,177.3584319988453,177.3584319988453,177.3584319988453,177.3584319988453,0.0,5.772479448293371,0.0,0.0,0.0,0.0,0.0,34.634876689760226
962,83.92314324661945,0.7585067397328098,2.1032328253093113,47.78533463756993,180.37930218274354,0.9,6,0.9380635827929592,0.9465634760295898,47.78533463756993,9.94333915098256e-15,0.0,0.0,0.0,0.0,0.0,0.0,17.168138425349472,0.0,0.0,0.0,0.0,0.0,0.0,160.88358876817037,160.88358876817037,160.88358876817037,160.88358876817037,160.88358876817037,160.88358876817037,0.0,9.371056126307733,0.0,0.0,0.0,0.0,0.0,56.226336757846404
963,121.06737835919431,1.1428915811991778,1.2783206085879097,51.70687981571947,175.58948280758744,0.9,6,0.9551628927891245,1.050772157388452,51.70687981571947,1.99363633452183e-15,0.0,0.0,0.0,0.0,0.0,0.0,29.565671327292673,0.0,0.0,0.0,0.0,0.0,0.0,143.6514104854185,143.6514104854185,143.6514104854185,143.6514104854185,143.6514104854185,143.6514104854185,0.0,4.858723108134228,0.0,0.0,0.0,0.0,0.0,29.152338648805372
964,102.68943839199706,0.733870430531853,1.9566219491667662,73.23349273908877,192.3668198058192,0.9,6,1.046733004059789,0.9402794700277286,73.23349273908877,4.730225124876693e-15,0.0,0.0,0.0,0.0,0.0,0.0,19.052457467170083,0.0,0.0,0.0,0.0,0.0,0.0,192.73102841834012,192.73102841834012,192.73102841834012,192.73102841834012,192.73102841834012,192.73102841834012,0.0,10.11580940413809,0.0,0.0,0.0,0.0,0.0,60.69485642482855
965,101.04038018911452,0.9899855421477322,1.0264324147587156,85.60601917370386,224.9743253176627,0.9,6,0.9566544009048094,1.0735871368100403,85.60601917370386,5.91692955777322e-12,0.0,0.0,0.0,0.0,0.0,0.0,29.52260530724891,0.0,0.0,0.0,0.0,0.0,0.0,180.4235575518378,180.4235575518378,180.4235575518378,180.4235575518378,180.4235575518378,180.4235575518378,0.0,6.111369768153119,0.0,0.0,0.0,0.0,0.0,36.668218608918714
966,100.07090539183318,1.1705639537004173,1.4693169322130177,49.951309973670796,192.75031932148542,0.9,6,0.9273359183674377,1.088995690515117,49.951309973670796,1.8664345806332902e-14,0.0,0.0,0.0,0.0,0.0,0.0,24.176683249218016,0.0,0.0,0.0,0.0,0.0,0.0,147.7231419246032,147.7231419246032,147.7231419246032,147.7231419246032,147.7231419246032,147.7231419246032,0.0,6.11014920458046,0.0,0.0,0.0,0.0,0.0,36.66089522748276
967,99.22271836705097,1.152980694779778,2.2318487489185546,72.66596664277344,218.4062287499466,0.9,6,1.0839339494204252,0.9655984330676786,72.66596664277344,3.1261152785343935e-14,0.0,0.0,0.0,0.0,0.0,0.0,15.853347298346193,0.0,0.0,0.0,0.0,0.0,0.0,220.65501164843104,220.65501164843104,220.65501164843104,220.65501164843104,220.65501164843104,220.65501164843104,0.0,13.918512443832576,0.0,0.0,0.0,0.0,0.0,83.51107466299545
968,96.30549233138,1.2373957058948002,2.2542557090150033,64.78900993494693,182.33807987452522,0.9,6,1.0152514220407305,1.0391628121204541,64.78900993494693,2.087379304619995e-15,0.0,0.0,0.0,0.0,0.0,0.0,16.845472709386378,0.0,0.0,0.0,0.0,0.0,0.0,160.32819251522352,160.32819251522352,160.32819251522352,160.32819251522352,160.32819251522352,160.32819251522352,0.0,9.517583464777921,0.0,0.0,0.0,0.0,0.0,57.10550078866752
969,90.99748064336465,0.9927199553662349,0.5255586412695399,85.15106582817046,147.44212023718296,0.9,6,0.9994460514383083,0.9531712029197951,85.15106582817046,1.8731847788557805e-13,0.0,0.0,0.0,0.0,0.0,0.0,64.21812983407817,0.0,0.0,0.0,0.0,0.0,0.0,139.1401670463916,139.1401670463916,139.1401670463916,139.1401670463916,139.1401670463916,139.1401670463916,0.0,2.1666804593327647,0.0,0.0,0.0,0.0,0.0,13.000082755996589
970,87.48755091745436,0.9061634128040821,1.4508071826342708,65.42685572476033,179.08541435769627,0.9,6,0.9568608718230694,1.0310498500285725,65.42685572476033,1.327906644245165e-13,0.0,0.0,0.0,0.0,0.0,0.0,23.31869849795442,0.0,0.0,0.0,0.0,0.0,0.0,149.57942444540092,149.57942444540092,149.57942444540092,149.57942444540092,149.57942444540092,149.57942444540092,0.0,6.4145700266471755,0.0,0.0,0.0,0.0,0.0,38.48742015988305
971,101.99307436974763,0.9664439925483104,1.7352661480203304,55.01460270339909,212.7143164408094,0.9,6,0.9491521680627106,0.9284316210764793,55.01460270339909,7.576488775503162e-15,0.0,0.0,0.0,0.0,0.0,0.0,21.046526620808017,0.0,0.0,0.0,0.0,0.0,0.0,195.71546793538863,195.71546793538863,195.71546793538863,195.71546793538863,195.71546793538863,195.71546793538863,0.0,9.29918135479377,0.0,0.0,0.0,0.0,0.0,55.79508812876262
972,103.63499087251978,0.9608676876184199,1.2845278802560254,60.36031660235587,188.86528198664092,0.9,6,0.9101736536330572,0.9241133066620743,60.36031660235587,6.262156497888617e-14,0.0,0.0,0.0,0.0,0.0,0.0,26.859672800476865,0.0,0.0,0.0,0.0,0.0,0.0,167.4147339507692,167.4147339507692,167.4147339507692,167.4147339507692,167.4147339507692,167.4147339507692,0.0,6.232940184878087,0.0,0.0,0.0,0.0,0.0,37.39764110926853
973,103.04430789831807,1.148505162767544,1.391680602260083,60.856602209152,180.0982386567706,0.9,6,1.0647807701611027,1.0983448936428435,60.856602209152,9.349591588650091e-13,0.0,0.0,0.0,0.0,0.0,0.0,22.854952356573502,0.0,0.0,0.0,0.0,0.0,0.0,157.13518416153778,157.13518416153778,157.13518416153778,157.13518416153778,157.13518416153778,157.13518416153778,0.0,6.875323199540288,0.0,0.0,0.0,0.0,0.0,41.25193919724173
974,94.47261507111172,0.7738625194967946,1.9126030401029974,54.94549790012854,165.40818245947088,0.9,6,0.9109039940108964,1.0741714809117437,54.94549790012854,7.013712269841272e-17,0.0,0.0,0.0,0.0,0.0,0.0,21.542588992599576,0.0,0.0,0.0,0.0,0.0,0.0,126.24043651286914,126.24043651286914,126.24043651286914,126.24043651286914,126.24043651286914,126.24043651286914,0.0,5.860040153773342,0.0,0.0,0.0,0.0,0.0,35.16024092264005
975,105.86789630959954,1.1752717368031214,0.22819910593615375,55.650071051968844,224.6872935954892,0.9,6,1.0987061777159026,1.0448711695605637,55.650071051968844,1.6630945149581562e-14,9.596144415265687e-16,0.0,0.0,0.0,0.0,0.0,156.64651479308642,12.5,0.0,0.0,0.0,0.0,0.0,212.6374927813429,425.2749855626858,425.2749855626858,425.2749855626858,425.2749855626858,425.2749855626858,0.0,1.3574351977266437,2.5142403086632688,0.0,0.0,0.0,0.0,13.82832169764798
976,112.64823714159594,0.9193512165360133,1.3025251474323816,48.12068431255341,160.95648293976978,0.9,6,1.0733578324533397,1.0148013380317908,48.12068431255341,3.3842418423135046e-15,0.0,0.0,0.0,0.0,0.0,0.0,28.554810380895876,0.0,0.0,0.0,0.0,0.0,0.0,153.21965556761896,153.21965556761896,153.21965556761896,153.21965556761896,153.21965556761896,153.21965556761896,0.0,5.36580889607756,0.0,0.0,0.0,0.0,0.0,32.19485337646536
977,108.66334701781348,0.9123976998789207,0.5352804247635614,69.81470533660824,180.06240249540045,0.9,6,0.9948165792692261,0.9222098628502061,69.81470533660824,2.6999176300395166e-11,0.0,0.0,0.0,0.0,0.0,0.0,53.39455377274553,0.0,0.0,0.0,0.0,0.0,0.0,174.81504315803633,174.81504315803633,174.81504315803633,174.81504315803633,174.81504315803633,174.81504315803633,0.0,3.2740238620978626,0.0,0.0,0.0,0.0,0.0,19.644143172587174
978,79.94033058516354,1.2373025759740663,1.0245682934574576,69.12068031427977,145.92519829043795,0.9,6,1.077469616554761,1.0672598535484965,69.12068031427977,2.2525767023760736e-10,0.0,0.0,0.0,0.0,0.0,0.0,25.8153900562472,0.0,0.0,0.0,0.0,0.0,0.0,132.58905057884104,132.58905057884104,132.58905057884104,132.58905057884104,132.58905057884104,132.58905057884104,0.0,5.136046764738119,0.0,0.0,0.0,0.0,0.0,30.81628058842871
