Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,e0_st10,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reaccion10,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,producto10,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,productivity_specif10,Productividad_especifica_global
759,84.67855764062327,0.7256614795354235,0.3896215007626017,56.17008152466871,223.5365802366968,0.9,10,0.9610435601378677,1.0807422026509246,56.17008152466871,1.7269240441916397e-10,1.6958957564371922e-10,1.664872598948518e-10,1.6338547608593423e-10,1.6028424419241527e-10,1.5718358533265372e-10,1.5408352185657485e-10,1.5098407744307503e-10,1.4788527720722862e-10,1.4478714781850332e-10,0.0,68.03498605481025,0.04653425359282701,0.04738564920805635,0.048268631160557116,0.0491849846957617,0.050136631839804296,0.051125644728037475,0.05215426052032124,0.053224898127593886,0.054340177011235384,0.0,178.90071409101543,357.80142818203086,536.7021422730463,715.6028563640617,894.5035704550771,1073.4042845460926,1252.3049986371082,1431.2057127281237,1610.1064268191392,1789.0071409101547,0.0,2.6295399538538846,5.255485285305367,7.87774491207851,10.496223416127261,13.110820745050287,15.72143188658025,18.32794651313423,20.930248593007494,23.52821596432457,26.121719867318205,143.66945927025012
760,95.64815411287803,1.0597956084573663,0.042452895191081974,44.41461310706897,169.18470342805585,0.9,10,1.0766457689309417,1.02499355452517,44.41461310706897,29.492977627129907,14.5713421471908,1.078559661366521e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.644014831233592,16.6088897390942,929.1425599913449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.93934291443543,319.87868582887086,479.8180287433063,479.8180287433063,479.8180287433063,479.8180287433063,479.8180287433063,479.8180287433063,479.8180287433063,479.8180287433063,0.0,16.58431117260913,12.184506478967362,0.5022192867154155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.519973580438738
761,90.66518869523543,1.1609817197555348,2.3864602197160614,56.85849468070103,148.7599252348602,0.9,10,1.0022086080626766,0.9447571431334404,56.85849468070103,1.9402825450054017e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.923325784020731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.02552562830576,142.02552562830576,142.02552562830576,142.02552562830576,142.02552562830576,142.02552562830576,142.02552562830576,142.02552562830576,142.02552562830576,142.02552562830576,0.0,9.51701568965148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1701568965148
762,99.86850511771321,0.9902521260309791,1.9890665155819078,67.58757120896936,159.72783887331983,0.9,10,0.989213425614533,0.9009411007017659,67.58757120896936,5.709856663223513e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.449100478906054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.83987463922776,157.83987463922776,157.83987463922776,157.83987463922776,157.83987463922776,157.83987463922776,157.83987463922776,157.83987463922776,157.83987463922776,157.83987463922776,0.0,9.045731316066288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.45731316066288
763,77.06411235029574,0.9572840050259965,2.197068636978582,52.22878873005998,181.91534251096311,0.9,10,0.9357911177339537,1.0731529126354078,52.22878873005998,2.7566038474522798e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.059280799509008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.76743204741427,142.76743204741427,142.76743204741427,142.76743204741427,142.76743204741427,142.76743204741427,142.76743204741427,142.76743204741427,142.76743204741427,142.76743204741427,0.0,8.368900994438366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.68900994438368
764,108.30719618262273,1.0490740774280747,2.379542297696293,63.487068082684154,177.4904863904775,0.9,10,1.0493102224476327,0.9159538651225343,63.487068082684154,8.557988838239122e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.357048895269198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.9986530583981,182.9986530583981,182.9986530583981,182.9986530583981,182.9986530583981,182.9986530583981,182.9986530583981,182.9986530583981,182.9986530583981,182.9986530583981,0.0,11.916264270980578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.16264270980578
765,88.06273408984624,1.2642925029497134,0.5866138125608534,71.32455125228358,177.70382527746062,0.9,10,1.0834357040144142,0.9321190719595331,71.32455125228358,3.079729667514044e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45941919476939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.89642391579414,185.89642391579414,185.89642391579414,185.89642391579414,185.89642391579414,185.89642391579414,185.89642391579414,185.89642391579414,185.89642391579414,185.89642391579414,0.0,3.543623371536097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.43623371536098
766,90.06957607572053,1.1969797559344393,2.243213505619986,56.40939028129212,176.77166530382814,0.9,10,0.9475176917060069,0.96830717325549,56.40939028129212,1.6863600471832442e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.961755780572165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.67875195443244,155.67875195443244,155.67875195443244,155.67875195443244,155.67875195443244,155.67875195443244,155.67875195443244,155.67875195443244,155.67875195443244,155.67875195443244,0.0,9.178221521898424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.78221521898425
767,87.30883982949517,0.9599381271937817,2.2612416930930457,80.11839307141526,184.1465985363747,0.9,10,0.9068154669157739,1.0225884228520483,80.11839307141526,3.2535786373472396e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.691062461182593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.96849876344336,146.96849876344336,146.96849876344336,146.96849876344336,146.96849876344336,146.96849876344336,146.96849876344336,146.96849876344336,146.96849876344336,146.96849876344336,0.0,8.805221303631162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.05221303631164
768,96.5601843990221,1.151578860464617,0.44961678880361616,64.68080781267768,176.42054183215913,0.9,10,1.0455266816404458,1.0229486476685195,64.68080781267768,1.40093667934513e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.85691861052389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.28297059275428,162.28297059275428,162.28297059275428,162.28297059275428,162.28297059275428,162.28297059275428,162.28297059275428,162.28297059275428,162.28297059275428,162.28297059275428,0.0,2.5021689909027183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02168990902718
769,110.21337800892408,0.7224866246300166,2.360975008889756,68.25184183901573,204.93397316205176,0.9,10,1.0506222162676728,1.0815784464706892,68.25184183901573,7.724730327315842e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.551860466088153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.1616384342405,179.1616384342405,179.1616384342405,179.1616384342405,179.1616384342405,179.1616384342405,179.1616384342405,179.1616384342405,179.1616384342405,179.1616384342405,0.0,11.520270441270622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.20270441270624
770,106.91315452300198,1.1628490040847566,0.8140957856773634,70.69120580132083,170.99686611554588,0.9,10,0.9578772317490695,1.010279853525,70.69120580132083,6.372313452011342e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06822035635432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.91462332236338,145.91462332236338,145.91462332236338,145.91462332236338,145.91462332236338,145.91462332236338,145.91462332236338,145.91462332236338,145.91462332236338,145.91462332236338,0.0,4.283012784233907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83012784233908
771,81.7792949533341,1.0128065837519045,0.9719924901571485,72.53272094894153,180.59110734663165,0.9,10,1.0290003285901732,0.966367502559259,72.53272094894153,1.8558027148839995e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.46067654931087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.06612388890505,173.06612388890505,173.06612388890505,173.06612388890505,173.06612388890505,173.06612388890505,173.06612388890505,173.06612388890505,173.06612388890505,173.06612388890505,0.0,6.302325566456161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02325566456162
772,101.57634432111948,1.2428881105557368,2.312553687065058,62.78580551170014,185.92320093880969,0.9,10,0.9135564931165127,0.9971332417668817,62.78580551170014,4.583320727488158e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.06712174454845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.3057030812824,153.3057030812824,153.3057030812824,153.3057030812824,153.3057030812824,153.3057030812824,153.3057030812824,153.3057030812824,153.3057030812824,153.3057030812824,0.0,9.541578480495348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4157848049535
773,90.23082430496135,1.1426637961564046,0.9760116462300645,54.56641134770107,206.5671285180798,0.9,10,0.9039365233495739,1.0074036105516142,54.56641134770107,4.857521493685786e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.147654050494324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.81617281461374,166.81617281461374,166.81617281461374,166.81617281461374,166.81617281461374,166.81617281461374,166.81617281461374,166.81617281461374,166.81617281461374,166.81617281461374,0.0,5.032518215633002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.325182156330015
774,101.90729357072078,1.0460912009178058,1.0673454131804379,42.41222417283397,180.36459336865238,0.9,10,0.9870301736401113,1.0134957922616052,42.41222417283397,1.0892858393999074e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.790373258300086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.08922695429717,158.08922695429717,158.08922695429717,158.08922695429717,158.08922695429717,158.08922695429717,158.08922695429717,158.08922695429717,158.08922695429717,158.08922695429717,0.0,4.417087964223311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.17087964223311
775,95.01412178053373,1.1575681338224697,1.9718951922671555,65.5867249909044,183.5084202102829,0.9,10,1.0107993482008089,0.9308919288490245,65.5867249909044,3.771079697518576e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.963882310637747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.33464370083482,179.33464370083482,179.33464370083482,179.33464370083482,179.33464370083482,179.33464370083482,179.33464370083482,179.33464370083482,179.33464370083482,179.33464370083482,0.0,9.45664188182804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.56641881828041
776,104.02260865314612,0.8998328063712163,0.49795313552840503,61.37227376805154,183.78020974202312,0.9,10,0.9122477794346396,0.9705390062670912,61.37227376805154,4.878887081886062e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.32589823302218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.46802183399262,155.46802183399262,155.46802183399262,155.46802183399262,155.46802183399262,155.46802183399262,155.46802183399262,155.46802183399262,155.46802183399262,155.46802183399262,0.0,3.029036552427391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.290365524273916
777,92.94342720365621,0.802885166735261,0.12619615441454768,49.56707872756131,178.21928837158114,0.9,10,0.9255364255620676,0.912354742498719,49.56707872756131,1.1172145300017969e-14,2.30705477887758e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.4974447229149,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.71477737541565,325.4295547508313,325.4295547508313,325.4295547508313,325.4295547508313,325.4295547508313,325.4295547508313,325.4295547508313,325.4295547508313,325.4295547508313,0.0,0.5699342687054028,1.0920548498441771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.374521073519684
778,101.16138287276046,0.8275125977167354,0.6346590342854106,64.29192809988008,181.30759866761247,0.9,10,0.9710034522429236,0.9434048829188868,64.29192809988008,1.019287901833807e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.81067360976391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.9504491342945,167.9504491342945,167.9504491342945,167.9504491342945,167.9504491342945,167.9504491342945,167.9504491342945,167.9504491342945,167.9504491342945,167.9504491342945,0.0,3.9230975589225423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23097558922543
779,89.19132073256837,0.9111488485020995,2.386859055907979,44.580449746978445,175.37406479516332,0.9,10,0.9027565329627232,1.0509455255445628,44.580449746978445,2.681836808281539e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.647999735435674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.5808374193545,135.5808374193545,135.5808374193545,135.5808374193545,135.5808374193545,135.5808374193545,135.5808374193545,135.5808374193545,135.5808374193545,135.5808374193545,0.0,8.66441971572411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.64419715724112
780,106.36152528930542,1.1302060535127878,1.1354708828940758,63.81542229813221,158.34416060732644,0.9,10,1.0660689412590143,1.03924552854611,63.81542229813221,7.916707470931213e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.20030542856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.18798764563473,146.18798764563473,146.18798764563473,146.18798764563473,146.18798764563473,146.18798764563473,146.18798764563473,146.18798764563473,146.18798764563473,146.18798764563473,0.0,5.183915047160406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83915047160406
781,96.29622861247613,1.1858432868196478,0.348934819189615,62.99327677935991,179.24405244891722,0.9,10,0.9206297315496728,1.0997460804778503,62.99327677935991,2.649248124826793e-11,9.969855816181041e-13,6.209193706243961e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.66908713428786,9.399692311484381,27.752677325285966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.04541287803312,270.09082575606624,405.13623863409936,405.13623863409936,405.13623863409936,405.13623863409936,405.13623863409936,405.13623863409936,405.13623863409936,405.13623863409936,0.0,1.6535682914635617,2.9657894549568913,3.4096218784348373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.686596905913536
782,97.06641641111767,0.8489300359080494,1.8116059675694858,67.81878160359595,144.62465225470618,0.9,10,0.9536332516217155,0.9197546909606658,67.81878160359595,5.347326224093227e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.19646679855991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.956625799033,134.956625799033,134.956625799033,134.956625799033,134.956625799033,134.956625799033,134.956625799033,134.956625799033,134.956625799033,134.956625799033,0.0,7.0302846463994735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.30284646399473
783,109.36805899338734,1.1519451636283342,0.7174532398408394,56.66983276180261,198.56877736193582,0.9,10,0.940084577963306,1.0615635961395866,56.66983276180261,8.653326058589026e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.92265860500995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.26117375128553,158.26117375128553,158.26117375128553,158.26117375128553,158.26117375128553,158.26117375128553,158.26117375128553,158.26117375128553,158.26117375128553,158.26117375128553,0.0,4.173261569018204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.73261569018203
784,118.75661205805672,0.7526859890297771,0.06324035960312972,66.78055993836168,194.68894593147448,0.9,10,1.0422735425990537,0.9872178268322762,66.78055993836168,29.08372616909254,9.3351213549735e-14,1.7929214684664994e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.144030883886819,527.7102551916647,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.99182113514823,369.98364227029646,554.9754634054447,554.9754634054447,554.9754634054447,554.9754634054447,554.9754634054447,554.9754634054447,554.9754634054447,554.9754634054447,0.0,14.074207735005286,0.6840726824130479,0.9198168906948829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278352016253946
785,103.44118360815324,1.0574620892108313,0.3348637296327809,44.80172593432957,210.9004840505615,0.9,10,1.0894822994785207,1.032407211185141,44.80172593432957,7.184544848704388e-13,1.662120519018094e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.85625910474516,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.30382164291225,400.6076432858245,400.6076432858245,400.6076432858245,400.6076432858245,400.6076432858245,400.6076432858245,400.6076432858245,400.6076432858245,400.6076432858245,0.0,2.1116563475450416,3.342400691279078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75280656715124
786,109.82846560556783,1.115970495879416,0.2517777892209641,63.74834554400799,146.88197448606385,0.9,10,1.066890350178752,1.0265732746553164,63.74834554400799,1.9537051497437794e-12,1.2300738385018574e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.58610661072484,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.3854829040814,274.7709658081628,274.7709658081628,274.7709658081628,274.7709658081628,274.7709658081628,274.7709658081628,274.7709658081628,274.7709658081628,274.7709658081628,0.0,1.1116579903016304,1.3836364008423716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.144545808002535
787,97.17161954287886,0.705583281068059,2.286328629688605,63.527402729954936,177.68178786252093,0.9,10,1.0245711294437985,0.9854109082402475,63.527402729954936,8.511260450843933e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978718353689864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.26857455566264,166.26857455566264,166.26857455566264,166.26857455566264,166.26857455566264,166.26857455566264,166.26857455566264,166.26857455566264,166.26857455566264,166.26857455566264,0.0,11.100320510045773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0032051004577
788,98.75801708090142,1.0166674582887167,2.2806394561637213,61.97318236287713,199.80167844373457,0.9,10,1.0004802401071111,1.047248989039552,61.97318236287713,6.140983368284553e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15796532732019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.79092076839194,171.79092076839194,171.79092076839194,171.79092076839194,171.79092076839194,171.79092076839194,171.79092076839194,171.79092076839194,171.79092076839194,171.79092076839194,0.0,10.631964934218828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.3196493421883
789,89.41969559618413,0.8182374882610812,1.0835201770622693,40.29539894743923,181.79611756967648,0.9,10,1.0189742555612016,0.954802303538145,40.29539894743923,1.3332633142451825e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.02231424377909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.6131179095646,174.6131179095646,174.6131179095646,174.6131179095646,174.6131179095646,174.6131179095646,174.6131179095646,174.6131179095646,174.6131179095646,174.6131179095646,0.0,4.985767550771737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.85767550771737
790,109.12094573266154,1.1042218062525007,1.2094770442735607,68.889223996323,199.44545151858557,0.9,10,1.0220176221353758,1.087111910232503,68.889223996323,3.9259749229409185e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.021697042419994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.7527178842439,168.7527178842439,168.7527178842439,168.7527178842439,168.7527178842439,168.7527178842439,168.7527178842439,168.7527178842439,168.7527178842439,168.7527178842439,0.0,5.814708824145741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.1470882414574
791,107.4974352664532,0.8492652035605306,2.160906774857038,67.35573464483309,207.0350038063533,0.9,10,1.086541379251114,1.0575703789401272,67.35573464483309,1.0811451257116151e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.961173721048368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.43585406865398,191.43585406865398,191.43585406865398,191.43585406865398,191.43585406865398,191.43585406865398,191.43585406865398,191.43585406865398,191.43585406865398,191.43585406865398,0.0,10.096202739609172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.96202739609173
792,87.54784666770499,1.0767360240906743,2.3548099684205623,50.545617862705534,167.5282716812092,0.9,10,1.0665866055555957,1.054549081539608,50.545617862705534,1.4148147187165165e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1858725659012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.49652422964138,152.49652422964138,152.49652422964138,152.49652422964138,152.49652422964138,152.49652422964138,152.49652422964138,152.49652422964138,152.49652422964138,152.49652422964138,0.0,9.421581914027053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.21581914027053
793,91.87209403946417,1.2952519409982957,1.488567322611604,73.17497623055536,182.39189130978244,0.9,10,0.9236829488780453,0.9553733148477827,73.17497623055536,1.3480099930642894e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.792271317249458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.7076482651972,158.7076482651972,158.7076482651972,158.7076482651972,158.7076482651972,158.7076482651972,158.7076482651972,158.7076482651972,158.7076482651972,158.7076482651972,0.0,6.963222140352699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.63222140352698
794,101.43698763224198,1.0518459904920914,1.8814215169700577,81.29033636451305,203.27374664732005,0.9,10,0.9290721362146691,0.9062137907708409,81.29033636451305,5.437463810638834e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.571545712357516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.5610130430777,187.5610130430777,187.5610130430777,187.5610130430777,187.5610130430777,187.5610130430777,187.5610130430777,187.5610130430777,187.5610130430777,187.5610130430777,0.0,10.0993754611537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.99375461153701
795,96.90238390484429,0.7019553874636868,0.69714978733137,37.538455371215754,203.28892117429785,0.9,10,0.9489204734976435,1.0109759427799725,37.538455371215754,1.7521049793228135e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93865859520568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.72962288932638,171.72962288932638,171.72962288932638,171.72962288932638,171.72962288932638,171.72962288932638,171.72962288932638,171.72962288932638,171.72962288932638,171.72962288932638,0.0,3.1837948395807993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.837948395808
796,101.9645646104802,0.9459424697545314,1.414221345966919,60.058010002143064,186.89375357297666,0.9,10,0.9462124034755369,0.958745459199861,60.058010002143064,3.3896992611281896e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.826920571259127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.00555179619147,166.00555179619147,166.00555179619147,166.00555179619147,166.00555179619147,166.00555179619147,166.00555179619147,166.00555179619147,166.00555179619147,166.00555179619147,0.0,6.686513992732861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8651399273286
