Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
4744,99.78471165806613,1.2207656923412458,2.281651894152955,51.877715253483856,181.45689735322802,0.9,9,1.0206966992860391,0.9608844491141475,51.877715253483856,2.1841468805549923e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.516764587726156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.4768532529461,173.4768532529461,173.4768532529461,173.4768532529461,173.4768532529461,173.4768532529461,173.4768532529461,173.4768532529461,173.4768532529461,0.0,11.179962953756947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.6196665838125
4745,88.99372930231047,1.1322378337097732,1.7037591237517147,46.353535457175326,169.75474850182832,0.9,9,1.030487961975196,0.9293228971638079,46.353535457175326,8.069758245907909e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.298169401320983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.41065674569745,169.41065674569745,169.41065674569745,169.41065674569745,169.41065674569745,169.41065674569745,169.41065674569745,169.41065674569745,169.41065674569745,0.0,7.954235575532142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.58812017978927
4746,84.97227662483104,1.2062613922279541,1.4690768575648046,57.48084894399878,182.80199581332437,0.9,9,0.9270064980855497,0.968183865814656,57.48084894399878,3.181643620429356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77840574793012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5245979289635,157.5245979289635,157.5245979289635,157.5245979289635,157.5245979289635,157.5245979289635,157.5245979289635,157.5245979289635,157.5245979289635,0.0,7.581168634396102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.23051770956491
4747,103.64049919275396,1.1494295765858076,0.6545424844162627,55.46953855310728,193.97734498167858,0.9,9,1.015291026497258,1.0786241538898738,55.46953855310728,7.0428528782140576e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36732528694887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.32889185178772,164.32889185178772,164.32889185178772,164.32889185178772,164.32889185178772,164.32889185178772,164.32889185178772,164.32889185178772,164.32889185178772,0.0,3.6221860295356962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.59967426582127
4748,95.47971174226312,1.2287753491842053,0.2974275341529683,47.066342116235575,170.2373724236592,0.9,9,1.0799317059793283,1.0532926196564047,47.066342116235575,6.208055373164131e-14,3.6616527907224963e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.19411556102948,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.08859943840048,314.17719887680096,314.17719887680096,314.17719887680096,314.17719887680096,314.17719887680096,314.17719887680096,314.17719887680096,314.17719887680096,0.0,1.363685971920809,2.241015591984907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.048632531871707
4749,88.13015000298273,0.8178462636155132,0.43069676748367464,59.643889275372125,179.49260998901661,0.9,9,0.9191390801821592,0.92038735058812,59.643889275372125,6.304301005678016e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71791812476462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.3242566897967,161.3242566897967,161.3242566897967,161.3242566897967,161.3242566897967,161.3242566897967,161.3242566897967,161.3242566897967,161.3242566897967,0.0,2.1591107024745533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.431996322270976
4750,74.75708114394881,0.9783471777180848,2.0269222716976767,63.11692756122815,174.3640019182516,0.9,9,0.9790860308265005,0.9733103245684955,63.11692756122815,2.4089751273906982e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.651215452744744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.8588234636939,157.8588234636939,157.8588234636939,157.8588234636939,157.8588234636939,157.8588234636939,157.8588234636939,157.8588234636939,157.8588234636939,0.0,8.463728482663747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.17355634397371
4751,84.22654443887328,1.1884481797162958,1.6718307791433102,54.61259347283804,197.57345345263522,0.9,9,1.0358461299152066,1.0589083111419273,54.61259347283804,1.2658743701033828e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.910977769715956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.94341462951994,173.94341462951994,173.94341462951994,173.94341462951994,173.94341462951994,173.94341462951994,173.94341462951994,173.94341462951994,173.94341462951994,0.0,7.592142787526106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.32928508773496
4752,104.98693796317546,0.8154341095469871,0.5960625564320751,67.85749146119971,181.90086080459045,0.9,9,0.9421194508563506,1.0303701114160562,67.85749146119971,1.2010464268805773e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.12401755036642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.68903258499833,149.68903258499833,149.68903258499833,149.68903258499833,149.68903258499833,149.68903258499833,149.68903258499833,149.68903258499833,149.68903258499833,0.0,2.8177280162043368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35955214583903
4753,105.07070109426222,0.7104452342938822,1.2655754315488799,42.634254182614924,177.13036993263475,0.9,9,1.0744289603118018,0.9959892290302553,42.634254182614924,2.6445687241061385e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.126509535512284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.97234095844422,171.97234095844422,171.97234095844422,171.97234095844422,171.97234095844422,171.97234095844422,171.97234095844422,171.97234095844422,171.97234095844422,0.0,5.191381264424687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72243137982218
4754,100.16266868792631,0.7203851923914278,2.0736696551916354,50.15739376206115,190.42600226939712,0.9,9,0.9622966519250036,0.960994603964392,50.15739376206115,6.188358903004439e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.775342251860206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.61560876681517,171.61560876681517,171.61560876681517,171.61560876681517,171.61560876681517,171.61560876681517,171.61560876681517,171.61560876681517,171.61560876681517,0.0,9.140478318035028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.26430486231524
4755,107.19783008835721,1.1143472343097234,1.7638175108611172,48.49351906344803,177.95090559650282,0.9,9,1.089758517716484,0.9327218090832854,48.49351906344803,1.5169461049663145e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.24071201877754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.12027734161344,187.12027734161344,187.12027734161344,187.12027734161344,187.12027734161344,187.12027734161344,187.12027734161344,187.12027734161344,187.12027734161344,0.0,9.244747772114925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.20272994903432
4756,107.81763162422894,1.268321922045753,0.06196269966023844,47.03404443710469,141.05352358683677,0.9,9,1.0778839565228056,1.0946773582615177,47.03404443710469,28.703630312724293,10.37321618834389,9.189661700573876e-12,1.7210159187657273e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.970086607430728,16.42595455651152,447.88508670188656,250.0,0.0,0.0,0.0,0.0,0.0,0.0,125.00066439123917,250.00132878247834,375.0019931737175,500.0026575649567,500.0026575649567,500.0026575649567,500.0026575649567,500.0026575649567,500.0026575649567,0.0,15.683727235121593,10.247618746929499,0.7940228204084676,0.6922549105531072,0.0,0.0,0.0,0.0,0.0,5.191911829148304
4757,91.90577095402139,1.0541808502515235,0.060102650397402126,53.841641971507855,187.9675603759643,0.9,9,1.0645132340320536,0.9390457081756587,53.841641971507855,32.13133660990367,10.421031248299474,1.0153270598154962e-13,5.029137273142339e-15,2.4910418241690147e-16,0.0,0.0,0.0,0.0,0.0,8.588895936841578,18.734710786985477,536.7853365565231,50.0,50.0,0.0,0.0,0.0,0.0,0.0,191.77400893498677,383.54801786997353,575.3220268049603,767.0960357399471,958.8700446749339,958.8700446749339,958.8700446749339,958.8700446749339,958.8700446749339,0.0,22.32813278274605,14.037239729977061,1.0198775141897323,1.2491204437479684,1.4438444992754025,0.0,0.0,0.0,0.0,10.106911494927816
4758,93.6774019560885,0.8104961276086905,0.17007139702180163,58.13166640879725,193.11619338171738,0.9,9,1.0439027321343948,1.0075229072121246,58.13166640879725,6.37226169668172e-13,9.073333450190048e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.00510526203144,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0803419979339,360.1606839958678,360.1606839958678,360.1606839958678,360.1606839958678,360.1606839958678,360.1606839958678,360.1606839958678,360.1606839958678,0.0,0.9527803058455777,1.6829537012908222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.305106460971988
4759,86.62851518217386,1.2495054005371962,1.0413547826546314,47.96173363382629,194.79946459230058,0.9,9,1.0167274466776954,0.9558746438620153,47.96173363382629,6.790924671968214e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.833197902082446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.48069301640794,186.48069301640794,186.48069301640794,186.48069301640794,186.48069301640794,186.48069301640794,186.48069301640794,186.48069301640794,186.48069301640794,0.0,5.679638443155743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.11674598840168
4760,97.7088652255058,0.8495593481077329,1.6707011463419887,74.91682703168333,203.13275432971818,0.9,9,0.9329795124905246,0.9146736609925796,74.91682703168333,4.009298976526046e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.425637640214372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.4783425705771,186.4783425705771,186.4783425705771,186.4783425705771,186.4783425705771,186.4783425705771,186.4783425705771,186.4783425705771,186.4783425705771,0.0,8.315408710438545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8386783939469
4761,72.25102981957471,0.8880383718384528,2.4847726403120407,59.559796822446565,172.20353340794884,0.9,9,0.9570006423049114,1.0122268920104898,59.559796822446565,2.421760277984527e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.189020482503743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.52742783402266,146.52742783402266,146.52742783402266,146.52742783402266,146.52742783402266,146.52742783402266,146.52742783402266,146.52742783402266,146.52742783402266,0.0,9.64693068936261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.82237620426349
4762,90.13735006446034,1.0372283710784462,1.697065437880094,62.00692733416112,207.63259428044068,0.9,9,0.9177516894388011,1.050272805581412,62.00692733416112,9.395465249252074e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.463989861127914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.29057255762513,163.29057255762513,163.29057255762513,163.29057255762513,163.29057255762513,163.29057255762513,163.29057255762513,163.29057255762513,163.29057255762513,0.0,7.607652333704762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.46887100334287
4763,96.52176182380731,1.0082376341217103,0.24528374591782265,53.085475069122516,177.09435096168698,0.9,9,0.9733218332916633,1.0368722446184786,53.085475069122516,5.261331751857583e-11,5.391286178661504e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6856371655726,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.61613575291096,299.2322715058219,299.2322715058219,299.2322715058219,299.2322715058219,299.2322715058219,299.2322715058219,299.2322715058219,299.2322715058219,0.0,1.327730308105506,1.5943269608949624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55177916760718
4764,93.73511834882355,0.8543775033410859,0.931338913763583,70.54615878928276,197.32736590053094,0.9,9,0.9307704006042791,1.0633164489584659,70.54615878928276,9.716698481415794e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26897241064806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.45684864594685,155.45684864594685,155.45684864594685,155.45684864594685,155.45684864594685,155.45684864594685,155.45684864594685,155.45684864594685,155.45684864594685,0.0,4.5363732178220575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82735896039851
4765,98.61758191161407,1.009115617371992,1.0460502760693757,40.301205995001446,163.994383218328,0.9,9,1.035213792557088,0.9469012794779237,40.301205995001446,7.312980416770051e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.85108914484673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.36035084121718,161.36035084121718,161.36035084121718,161.36035084121718,161.36035084121718,161.36035084121718,161.36035084121718,161.36035084121718,161.36035084121718,0.0,4.378713209994279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.40841888994852
4766,81.81037126417087,1.0372542803797495,1.1402713806534714,80.45712922761288,186.5099722398449,0.9,9,1.0889944210511808,1.0949725624776292,80.45712922761288,5.633847491940244e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.544479835517887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.94252767578018,166.94252767578018,166.94252767578018,166.94252767578018,166.94252767578018,166.94252767578018,166.94252767578018,166.94252767578018,166.94252767578018,0.0,6.801632334216372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.214691007947344
4767,77.5291163867503,0.8262267432017919,2.482915598436281,41.44159878273756,204.93073292563972,0.9,9,1.086191215924742,0.935442926505811,41.44159878273756,4.120677968744981e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.912860669206673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.16011613608558,214.16011613608558,214.16011613608558,214.16011613608558,214.16011613608558,214.16011613608558,214.16011613608558,214.16011613608558,214.16011613608558,0.0,15.392960601559539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.53664541403586
4768,105.24977453269672,1.2161364886785806,2.043472954392555,57.448320585098315,180.41466157181404,0.9,9,0.9777803953758857,1.02408126493118,57.448320585098315,4.939001541312621e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.102759272148536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.03196147391174,155.03196147391174,155.03196147391174,155.03196147391174,155.03196147391174,155.03196147391174,155.03196147391174,155.03196147391174,155.03196147391174,0.0,8.563996192140253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.07596572926226
4769,95.95226243639887,1.0171540284734184,0.04586563397516422,67.14284807930248,185.58140155231274,0.9,9,0.9976093934265355,0.9133403701532943,67.14284807930248,49.64884015135038,32.15483222339842,14.660824295446316,1.5039313387987626e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.581123049585753,9.471411386774124,17.123579276264575,802.689716774721,0.0,0.0,0.0,0.0,0.0,0.0,182.43360299785948,364.86720599571896,547.3008089935785,729.7344119914379,729.7344119914379,729.7344119914379,729.7344119914379,729.7344119914379,729.7344119914379,0.0,27.720740308805304,22.729570052768402,16.496833044833547,0.8730281647785167,0.0,0.0,0.0,0.0,0.0,6.547711235838875
4770,106.38149178064378,0.7055896504592734,0.5648282182349769,68.78475206630868,184.26337898914815,0.9,9,1.0436983256553498,1.0053498473854967,68.78475206630868,7.928021318513424e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6679201620421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16279742582563,172.16279742582563,172.16279742582563,172.16279742582563,172.16279742582563,172.16279742582563,172.16279742582563,172.16279742582563,172.16279742582563,0.0,3.5375006133938247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.837505520544422
4771,89.21310109999739,0.7330192183249767,1.678855129445279,52.712761942588514,171.99720141105146,0.9,9,1.0980225768040068,1.0666146385667237,52.712761942588514,5.355946489270731e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.30636572089716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.35570647633077,159.35570647633077,159.35570647633077,159.35570647633077,159.35570647633077,159.35570647633077,159.35570647633077,159.35570647633077,159.35570647633077,0.0,6.837432673316709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53689405985038
4772,90.38623472970306,0.8860815496413136,2.3209549355582393,42.54561538244463,191.94631538543396,0.9,9,0.9945739900175471,0.9918739731443262,42.54561538244463,9.769141257267838e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.523134000861067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.22193760280402,173.22193760280402,173.22193760280402,173.22193760280402,173.22193760280402,173.22193760280402,173.22193760280402,173.22193760280402,173.22193760280402,0.0,11.927311115667859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.34580004101073
4773,91.3205827719216,1.283369543980053,0.17303235441483966,67.33734223822078,166.49826875431938,0.9,9,0.9010042636549683,1.07419896675314,67.33734223822078,18.78333638344514,5.193434596130476e-11,1.200687289457285e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.378647971752149,153.80944781651874,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.68815388365451,251.37630776730902,377.0644616509635,377.0644616509635,377.0644616509635,377.0644616509635,377.0644616509635,377.0644616509635,377.0644616509635,0.0,17.034035824019444,1.559521542443836,1.5964583667628203,0.0,0.0,0.0,0.0,0.0,0.0,12.771666934102562
4774,97.73976960102647,1.170586889638059,1.0174286131965142,54.61883147516595,154.7978520284286,0.9,9,1.0731051941340333,0.9982819725168344,54.61883147516595,1.8104430631064537e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.769290048473735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.7602333440187,149.7602333440187,149.7602333440187,149.7602333440187,149.7602333440187,149.7602333440187,149.7602333440187,149.7602333440187,149.7602333440187,0.0,4.5701396985557805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.13125728700202
4775,102.78595252820858,0.9263596929794302,1.755149208269508,36.84295532069156,188.632134888282,0.9,9,0.9044241430516643,0.9693275205009636,36.84295532069156,3.5169166360133635e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.328837389891753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.40168364780652,158.40168364780652,158.40168364780652,158.40168364780652,158.40168364780652,158.40168364780652,158.40168364780652,158.40168364780652,158.40168364780652,0.0,7.094040808390447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.84636727551402
4776,107.10616025721222,1.165137333425117,2.439770423238862,77.40765552244955,174.4520948706109,0.9,9,1.049980133745651,1.0184790781860673,77.40765552244955,1.95926366681705e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66347923259952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.86303091038096,161.86303091038096,161.86303091038096,161.86303091038096,161.86303091038096,161.86303091038096,161.86303091038096,161.86303091038096,161.86303091038096,0.0,10.333785266143458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.00406739529112
4777,102.49651518604577,1.1714071933854693,0.6162392013654643,60.4407157136609,206.4903998881117,0.9,9,0.9517119327212863,0.9196057976657103,60.4407157136609,4.160176383882524e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.707759549700945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.32962673600855,192.32962673600855,192.32962673600855,192.32962673600855,192.32962673600855,192.32962673600855,192.32962673600855,192.32962673600855,192.32962673600855,0.0,4.611363180676714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.50226862609043
4778,102.8435856802057,0.9665796184585279,1.5079091992888065,56.74407571863921,155.1983957438891,0.9,9,1.0316121274714256,1.0051350553656668,56.74407571863921,1.0489000779314924e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.024656462742065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.35794152531463,143.35794152531463,143.35794152531463,143.35794152531463,143.35794152531463,143.35794152531463,143.35794152531463,143.35794152531463,143.35794152531463,0.0,5.967117230068912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7040550706202
4779,79.9454818468311,0.7754806880081725,2.3600675285201618,43.260074205997824,184.70022818865286,0.9,9,0.9372176761784852,1.003670839320254,43.260074205997824,1.780522083827182e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.010805573509762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.22408411592153,155.22408411592153,155.22408411592153,155.22408411592153,155.22408411592153,155.22408411592153,155.22408411592153,155.22408411592153,155.22408411592153,0.0,10.340823039494456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.06740735545009
4780,79.2612006412276,0.7234648655102054,1.9794259328919184,70.91464599459749,185.18529784271684,0.9,9,0.9010832967967012,0.9914968286046084,70.91464599459749,3.108616415552349e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.865528562755912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.46860433221246,151.46860433221246,151.46860433221246,151.46860433221246,151.46860433221246,151.46860433221246,151.46860433221246,151.46860433221246,151.46860433221246,0.0,8.47826045561157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.30434410050411
4781,85.58581445923421,0.9898712517505415,1.8942987978441548,65.58465579796612,146.179718300687,0.9,9,1.0583701883584191,0.9533055764024961,65.58465579796612,1.4418819224994868e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.248214827913877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.06127755837417,146.06127755837417,146.06127755837417,146.06127755837417,146.06127755837417,146.06127755837417,146.06127755837417,146.06127755837417,146.06127755837417,0.0,7.213538516838351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.92184665154515
4782,74.12505045791278,0.8208707295401033,1.018663274740836,70.51558715182435,242.90200269844644,0.9,9,1.0026911613839038,1.092556102644851,70.51558715182435,7.179515766378013e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.148724656078855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.6305411124659,200.6305411124659,200.6305411124659,200.6305411124659,200.6305411124659,200.6305411124659,200.6305411124659,200.6305411124659,200.6305411124659,0.0,5.550141616924994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.95127455232494
4783,89.67019552196561,1.2910709763222394,0.6894636651296906,72.12688425073684,199.22474531911058,0.9,9,1.0945584118001237,1.034845151210473,72.12688425073684,6.8117374696888695e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.49874004875659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.64847882355005,189.64847882355005,189.64847882355005,189.64847882355005,189.64847882355005,189.64847882355005,189.64847882355005,189.64847882355005,189.64847882355005,0.0,4.3598614261235635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23875283511207
4784,102.2971073349367,0.7255471640064464,0.9993401278145292,54.56255947554416,167.5168120603435,0.9,9,1.0368662226778427,0.9419808083732667,54.56255947554416,6.251637822557903e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.03362313272368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.95165246561368,165.95165246561368,165.95165246561368,165.95165246561368,165.95165246561368,165.95165246561368,165.95165246561368,165.95165246561368,165.95165246561368,0.0,4.251505219009218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26354697108297
4785,106.77397420995098,0.8737267435633087,1.1992158950378908,56.75592137134601,187.48659254310024,0.9,9,1.0991130587528024,0.9837617889035737,56.75592137134601,3.2656761417407086e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.262024136162964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.5233479045476,188.5233479045476,188.5233479045476,188.5233479045476,188.5233479045476,188.5233479045476,188.5233479045476,188.5233479045476,188.5233479045476,0.0,6.442594231598774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.98334808438896
4786,78.39085764658073,1.2535997050105636,1.9109453682905868,62.589297207375026,187.50730541626982,0.9,9,0.9125024832569942,1.061400917776403,62.589297207375026,5.15664872988292e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.970612630726375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0825894909359,145.0825894909359,145.0825894909359,145.0825894909359,145.0825894909359,145.0825894909359,145.0825894909359,145.0825894909359,145.0825894909359,0.0,8.549048443204379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94143598883942
4787,97.32351007938406,0.9379518914548954,1.9270361388793018,53.45843119271435,178.77366689098025,0.9,9,1.0647336249633494,0.9593088771529324,53.45843119271435,4.607311216658032e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.19529975426017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.57825048545956,178.57825048545956,178.57825048545956,178.57825048545956,178.57825048545956,178.57825048545956,178.57825048545956,178.57825048545956,178.57825048545956,0.0,9.303228017881109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.72905216093
4788,87.41849512357412,1.278176186265376,2.4840125809030047,53.95076512442958,209.49752434410846,0.9,9,1.0683162508924975,1.046281287585663,53.95076512442958,3.0579501813967245e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.132987340476175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.51863833434962,192.51863833434962,192.51863833434962,192.51863833434962,192.51863833434962,192.51863833434962,192.51863833434962,192.51863833434962,192.51863833434962,0.0,13.621935242451238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.59741718206115
4789,95.67667582745429,0.9978639907405062,2.0934416608972386,60.781874477290856,202.96177452576018,0.9,9,1.0083968447852165,1.0185929189267975,60.781874477290856,4.814666671330565e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.609880639651728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.83712179491826,180.83712179491826,180.83712179491826,180.83712179491826,180.83712179491826,180.83712179491826,180.83712179491826,180.83712179491826,180.83712179491826,0.0,10.887322173960548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.98589956564491
