Model,K,k,kd,e0,Si,Xopt,nlotes,V,Mbiocat,efinish0,efinish1,efinish2,efinish3,efinish4,efinish5,efinish6,efinish7,efinish8,efinish9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
347,10.0,1.0,1.0497231495230885,18.0,200.0,0.9,9,1.0,1.0,18.0,1.5356975831413498e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
348,10.0,1.0,0.8201744924283756,18.0,200.0,0.9,9,1.0,1.0,18.0,1.5458883952152282e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.297053397652434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695
349,10.0,1.0,1.2817339254858944,18.0,200.0,0.9,9,1.0,1.0,18.0,3.6210690294115276e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
350,10.0,1.0,0.9746260919141305,18.0,200.0,0.9,9,1.0,1.0,18.0,3.511964322077191e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
351,10.0,1.0,0.3116495979199019,18.0,200.0,0.9,9,1.0,1.0,18.0,4.578180130581606e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
352,10.0,1.0,0.08416553112010301,18.0,200.0,0.9,9,1.0,1.0,18.0,0.9122214253707008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.43308342034537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079998200118411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079998200118411
353,10.0,1.0,0.04095227232938432,18.0,200.0,0.9,9,1.0,1.0,18.0,9.685630062812093,1.3712601256241852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.132943115787398,47.73637999231347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.894579833067338,3.7707090489262836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.726163130164401
354,10.0,1.0,0.5639778672853393,18.0,200.0,0.9,9,1.0,1.0,18.0,5.6413325486019334e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
355,10.0,1.0,1.1752911013881966,18.0,200.0,0.9,9,1.0,1.0,18.0,1.3890467611928867e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
356,10.0,1.0,0.6922578456439398,18.0,200.0,0.9,9,1.0,1.0,18.0,4.91101070667781e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
357,10.0,1.0,0.940163188080779,18.0,200.0,0.9,9,1.0,1.0,18.0,1.3690144325185439e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
358,10.0,1.0,0.723156255459134,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2182807351407822e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
359,10.0,1.0,0.3520824609344146,18.0,200.0,0.9,9,1.0,1.0,18.0,1.522438359168819e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
360,10.0,1.0,1.1314082710495872,18.0,200.0,0.9,9,1.0,1.0,18.0,5.0931567309268884e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
361,10.0,1.0,1.219895775919575,18.0,200.0,0.9,9,1.0,1.0,18.0,2.0707244958805502e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
362,10.0,1.0,0.6663627560533444,18.0,200.0,0.9,9,1.0,1.0,18.0,1.5796443506298231e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
363,10.0,1.0,0.41812283479709006,18.0,200.0,0.9,9,1.0,1.0,18.0,3.0079231178598676e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
364,10.0,1.0,0.31030766952245925,18.0,200.0,0.9,9,1.0,1.0,18.0,5.18708937263393e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
365,10.0,1.0,0.29214026542622,18.0,200.0,0.9,9,1.0,1.0,18.0,2.812653902405967e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
366,10.0,1.0,1.0131154002999816,18.0,200.0,0.9,9,1.0,1.0,18.0,5.580721109182479e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
367,10.0,1.0,0.0636115108093708,18.0,200.0,0.9,9,1.0,1.0,18.0,5.085218888988387,2.2899723140129454e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.871147017631763,519.308364612799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05835983399877,0.3466148675155842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6676811567104842
368,10.0,1.0,0.3824359597702191,18.0,200.0,0.9,9,1.0,1.0,18.0,4.714033091972912e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77430323546137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2011804794191523
369,10.0,1.0,0.25012306107880916,18.0,200.0,0.9,9,1.0,1.0,18.0,2.458353775752622e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.42930762552842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198940499522053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198940499522053
370,10.0,1.0,1.1626291139161382,18.0,200.0,0.9,9,1.0,1.0,18.0,2.02083958405118e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
371,10.0,1.0,1.181166452724971,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1672618350963211e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
372,10.0,1.0,0.15732364700765786,18.0,200.0,0.9,9,1.0,1.0,18.0,1.2455075054820903e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.9723851538115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0113928621254142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0113928621254142
373,10.0,1.0,1.036863357469378,18.0,200.0,0.9,9,1.0,1.0,18.0,2.4163564876282068e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
374,10.0,1.0,0.16806293058128607,18.0,200.0,0.9,9,1.0,1.0,18.0,5.6718887288728836e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.6817721962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059713833343567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059713833343567
375,10.0,1.0,0.4376894794855287,18.0,200.0,0.9,9,1.0,1.0,18.0,8.455615438252684e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
376,10.0,1.0,1.00755204701397,18.0,200.0,0.9,9,1.0,1.0,18.0,6.789739269116902e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
377,10.0,1.0,0.3217701492956582,18.0,200.0,0.9,9,1.0,1.0,18.0,1.6669932251263928e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
378,10.0,1.0,0.30182218771840363,18.0,200.0,0.9,9,1.0,1.0,18.0,1.1424688306224319e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
379,10.0,1.0,0.9878557188122361,18.0,200.0,0.9,9,1.0,1.0,18.0,1.3594424511919662e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
380,10.0,1.0,0.4205224004732133,18.0,200.0,0.9,9,1.0,1.0,18.0,2.574421524812645e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
381,10.0,1.0,0.2202997517968924,18.0,200.0,0.9,9,1.0,1.0,18.0,2.139558253507848e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9963794574124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538729336288263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538729336288263
382,10.0,1.0,1.021581285595921,18.0,200.0,0.9,9,1.0,1.0,18.0,4.140913146883279e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
383,10.0,1.0,1.171528854014208,18.0,200.0,0.9,9,1.0,1.0,18.0,1.552722921463756e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
384,10.0,1.0,0.25503871525771266,18.0,200.0,0.9,9,1.0,1.0,18.0,1.3726066992716261e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43174951342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909
385,10.0,1.0,0.2036545091861051,18.0,200.0,0.9,9,1.0,1.0,18.0,4.281987834511785e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.72689389938938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2611498441694182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2611498441694182
386,10.0,1.0,0.2098970025946919,18.0,200.0,0.9,9,1.0,1.0,18.0,6.225216484353597e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.66942531485932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2189388535656973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2189388535656973
387,10.0,1.0,0.2843492710953294,18.0,200.0,0.9,9,1.0,1.0,18.0,2.1204206565003474e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79214239373984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958558475788853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958558475788853
388,10.0,1.0,0.051684331599742526,18.0,200.0,0.9,9,1.0,1.0,18.0,7.506744597217102,9.993371940156342e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.921373166001857,618.1771175479545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.637434576624846,0.29117868470121216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668412148095331
389,10.0,1.0,0.2784294193916941,18.0,200.0,0.9,9,1.0,1.0,18.0,8.599291406285064e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43174951342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909
390,10.0,1.0,1.074421854716934,18.0,200.0,0.9,9,1.0,1.0,18.0,1.3304131015974703e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
391,10.0,1.0,1.078808149078681,18.0,200.0,0.9,9,1.0,1.0,18.0,5.509065490319967e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
392,10.0,1.0,0.9484572225411463,18.0,200.0,0.9,9,1.0,1.0,18.0,9.867539297543477e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
393,10.0,1.0,0.6537067286708456,18.0,200.0,0.9,9,1.0,1.0,18.0,2.796028183425009e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
394,10.0,1.0,0.9146709919863485,18.0,200.0,0.9,9,1.0,1.0,18.0,3.745117092236671e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
395,10.0,1.0,0.49300569397561006,18.0,200.0,0.9,9,1.0,1.0,18.0,2.33931023891345e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
396,10.0,1.0,1.1253426653737695,18.0,200.0,0.9,9,1.0,1.0,18.0,2.757092219678152e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
397,10.0,1.0,0.34207296023343936,18.0,200.0,0.9,9,1.0,1.0,18.0,3.355525375815639e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
398,10.0,1.0,0.986926998412029,18.0,200.0,0.9,9,1.0,1.0,18.0,1.4046803485381122e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
399,10.0,1.0,0.7790027902520759,18.0,200.0,0.9,9,1.0,1.0,18.0,5.093074793433171e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
400,10.0,1.0,1.204222852532387,18.0,200.0,0.9,9,1.0,1.0,18.0,3.221490677182874e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
401,10.0,1.0,0.7119582571896448,18.0,200.0,0.9,9,1.0,1.0,18.0,2.01911463834889e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
402,10.0,1.0,0.8729363115646546,18.0,200.0,0.9,9,1.0,1.0,18.0,1.4156524835573799e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
403,10.0,1.0,0.8344784750540121,18.0,200.0,0.9,9,1.0,1.0,18.0,8.0260078721853455e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
404,10.0,1.0,1.1753671024387973,18.0,200.0,0.9,9,1.0,1.0,18.0,1.3859245945821461e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
405,10.0,1.0,0.7396328171032944,18.0,200.0,0.9,9,1.0,1.0,18.0,2.768441134570931e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
406,10.0,1.0,0.5645165478520853,18.0,200.0,0.9,9,1.0,1.0,18.0,5.4642226179651375e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
