Model,K,k,kd,e0,Si,Xopt,nlotes,beta,kr,V,Mbiocat,e0_activity0,e0_activity1,e0_activity2,e0_activity3,e0_activity4,e0_activity5,e0_activity6,e0_activity7,e0_activity8,e0_activity9,Gamma0,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Gamma9,et_activity0,et_activity1,et_activity2,et_activity3,et_activity4,et_activity5,et_activity6,et_activity7,et_activity8,et_activity9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reactivacion0,t_reactivacion1,t_reactivacion2,t_reactivacion3,t_reactivacion4,t_reactivacion5,t_reactivacion6,t_reactivacion7,t_reactivacion8,t_reactivacion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
1541,10.0,1.0,0.12231513923773459,18.0,200.0,0.9,9,0.927427745669923,0.10050038108243581,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0559209138550367e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.700657644939066e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.6579450221053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698600619455213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698600619455213
1542,10.0,1.0,0.9145088777229399,18.0,200.0,0.9,9,0.9101413621624377,0.2952196184685123,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.093978914978594e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.769162046961469e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
1543,10.0,1.0,0.209976374601191,18.0,200.0,0.9,9,0.9129433969205889,0.2837995495878506,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.373157117481169e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.071682811466104e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.73253526692125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2184181343316034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2184181343316034
1544,10.0,1.0,0.9405446194651882,18.0,200.0,0.9,9,0.8613040105151631,0.17128407921551073,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.491969058723957e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.3485544305703123e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47724983780894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.559588135939673
1545,10.0,1.0,0.2095716556076614,18.0,200.0,0.9,9,0.8890024961940114,0.2653124883989201,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.830765394603984e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.895377710287171e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.41080604235728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2210773743973593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2210773743973593
1546,10.0,1.0,0.21802829273386634,18.0,200.0,0.9,9,0.8621856422874952,0.3366442490911623,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5234535032446557e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.54221630584038e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.16874375480324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675518371368447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675518371368447
1547,10.0,1.0,1.1723769012561287,18.0,200.0,0.9,9,0.8845721687788068,0.3642021089067541,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.412339463359198e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.5142211034046557e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
1548,10.0,1.0,1.149221152050283,18.0,200.0,0.9,9,0.9109888552085652,0.19314130828111287,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6698077351079117e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.005653923194241e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60793737835671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079450847919563
1549,10.0,1.0,0.7217811436218107,18.0,200.0,0.9,9,0.8824121325288861,0.2992110737821355,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3139985092594935e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.965197316667088e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
1550,10.0,1.0,0.2995959818111866,18.0,200.0,0.9,9,0.9446481489897738,0.2741123945009674,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.807979940915361e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.405436389364765e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
1551,10.0,1.0,0.5893708927315527,18.0,200.0,0.9,9,0.8601363235335775,0.12289035840461604,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.967444526983822e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.2541400148570879e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597813
1552,10.0,1.0,1.0263093083927628,18.0,200.0,0.9,9,0.9450289865759777,0.32665610384547,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9473675215567287e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.5052615388021118e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
1553,10.0,1.0,0.9911739368696109,18.0,200.0,0.9,9,0.9497800383433177,0.19764514987106052,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.718830070938589e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.2093894127689461e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
1554,10.0,1.0,0.35499917752747445,18.0,200.0,0.9,9,0.9426808405039178,0.15167203166468265,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.718223516918378e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.209280233045308e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
1555,10.0,1.0,1.2586560040610584,18.0,200.0,0.9,9,0.8696618614644229,0.24896901246439107,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8564022112566073e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.941523980261893e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.198035598434963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38342339031554
1556,10.0,1.0,1.109866410997385,18.0,200.0,0.9,9,0.9412646056262763,0.22396833702919022,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1197646971654112e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0155764548977403e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.017839158278456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803112173014128
1557,10.0,1.0,0.6101563005116275,18.0,200.0,0.9,9,0.8558575759583796,0.1986500590225873,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1369602230575403e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0465284015035724e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.396071196869926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19171169515777
1558,10.0,1.0,0.0423842669385225,18.0,200.0,0.9,9,0.9069601176118428,0.27331619435095483,1.0,1.0,18.0,18.0,14.692753905311854,13.072753905311853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5219387854869293,0.33820289133759,0.24820289133758783,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.394898138764727,6.08765204407662,4.467652044076581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.340715178613399,20.788184856046666,25.331739498183524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717275921718178,7.079807070595461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.733481646992526,6.5441550481317625,5.553576396548392,0.0,0.0,0.0,0.0,0.0,0.0,7.175343365187382
1559,10.0,1.0,0.6545397518542694,18.0,200.0,0.9,9,0.8507924848918857,0.22162788078233153,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4960523189765031e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.692894174157706e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9896396189472125
1560,10.0,1.0,0.7007780495296042,18.0,200.0,0.9,9,0.9495557909974996,0.18183088928620056,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.177043143596848e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.4718677658474325e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
1561,10.0,1.0,0.17344351804974614,18.0,200.0,0.9,9,0.8950999312306622,0.3163256955121525,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.566605186212364e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0019889335182255e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.6859345330448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.106426320853438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.106426320853438
1562,10.0,1.0,0.16209344635031875,18.0,200.0,0.9,9,0.9359517723659101,0.3118179718105348,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1044965899025608e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.9880938618246095e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.05566186821179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977965025215493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977965025215493
1563,10.0,1.0,0.5512557552636387,18.0,200.0,0.9,9,0.8661913513258648,0.14108367792344823,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.657104513610343e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.1982788124498617e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21587475671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0397254239597817
1564,10.0,1.0,0.2791845935235896,18.0,200.0,0.9,9,0.8529033321004242,0.2108560915919273,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.368660964546166e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.863589736183099e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.43174951342682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198627119798909
1565,10.0,1.0,0.3096897438282553,18.0,200.0,0.9,9,0.9360282786030983,0.16891937908149376,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.052271964851176e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.4940895367321165e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05351747483536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9343707243380428
1566,10.0,1.0,0.8364036799235253,18.0,200.0,0.9,9,0.9448440924277284,0.1335822317343967,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.087940896795598e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.358293614232077e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11685695749593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989639618947213
1567,10.0,1.0,0.7932613504493413,18.0,200.0,0.9,9,0.877745451263071,0.17991127376545876,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5325735814773599e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.7586324466592477e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
1568,10.0,1.0,0.8102156966974386,18.0,200.0,0.9,9,0.8608945583067297,0.1455134349117313,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3087072371357932e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.3556730268444278e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.297053397652434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255615593543695
1569,10.0,1.0,1.0259208005983498,18.0,200.0,0.9,9,0.923624539920354,0.1108452325001283,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9742180923310895e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.553592566195961e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.247544498043695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.106738712252433
1570,10.0,1.0,1.0859790385346435,18.0,200.0,0.9,9,0.9381279348188567,0.23465844537403469,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.081032871005686e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.145859167810234e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4277409382002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55080294810047
1571,10.0,1.0,0.4332687103670145,18.0,200.0,0.9,9,0.8804263953760855,0.28681358349360875,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.257340259199286e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.1263212466558716e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
1572,10.0,1.0,0.5286589336493656,18.0,200.0,0.9,9,0.9287617939046023,0.12647728943241204,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2870419262562878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.316675467261318e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8554818764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.775401474050235
1573,10.0,1.0,1.1331283139953707,18.0,200.0,0.9,9,0.8616280759525451,0.2630190607240854,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2097145456633173e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.177486182193971e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.312888268317582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938068270060968
1574,10.0,1.0,0.36897730698007464,18.0,200.0,0.9,9,0.9221106246834373,0.268213986797344,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2281854276438325e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.010733769758898e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
1575,10.0,1.0,0.794466843502954,18.0,200.0,0.9,9,0.8824562670681019,0.19717294407646122,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4551511584988923e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.6192720852980062e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00200428761331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185851403485601
1576,10.0,1.0,0.33243698731144616,18.0,200.0,0.9,9,0.8510278796124042,0.30593920841948635,1.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9893372289973245e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.180807012195184e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.95449967561788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2797940679698363
